booking_id,date_key,hotel_key,market_segment_key,channel_key,customer_type_key,deposit_type_key,is_canceled,reservation_status,lead_time,lead_time_bucket,total_nights,total_guests,adults,children,babies,adr,est_revenue,is_comp_rate,is_adr_outlier,is_zero_night,is_zero_adult,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,total_of_special_requests,days_in_waiting_list,required_car_parking_spaces,reserved_room_type,assigned_room_type,meal,agent,country
75787,20241018,29,6,3,3,1,1,Canceled,323,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75788,20241106,17,6,3,3,1,1,Canceled,323,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75789,20241013,19,6,3,3,1,1,Canceled,323,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75790,20241121,27,6,3,3,1,1,Canceled,323,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75791,20241028,22,6,3,3,1,1,Canceled,323,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75792,20240606,25,6,3,3,1,1,Canceled,323,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75793,20240702,17,6,3,3,1,1,Canceled,323,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75794,20240609,19,6,3,3,1,1,Canceled,323,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75795,20240504,25,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75796,20240920,21,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75797,20241031,29,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75798,20240827,24,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75799,20240204,28,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75800,20240508,26,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75801,20240403,27,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75802,20241102,21,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75803,20240728,20,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75804,20240715,29,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75805,20241214,25,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75806,20240621,23,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75807,20240826,26,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75808,20241014,24,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75809,20240408,24,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75810,20240829,29,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75811,20240420,27,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75812,20241102,22,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75813,20240127,17,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75814,20240122,22,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75815,20240107,19,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75816,20240419,30,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75817,20240714,27,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75818,20240711,26,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75819,20240209,21,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75820,20241029,16,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75821,20240629,25,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75822,20240904,25,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75823,20240914,18,6,3,3,1,1,Canceled,330,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75824,20240719,29,6,3,3,1,1,Canceled,330,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75825,20240314,25,6,3,3,1,1,Canceled,330,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75826,20240806,21,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75827,20240713,16,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75828,20240830,26,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75829,20241004,22,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75830,20240223,18,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75831,20240421,24,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75832,20241004,18,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75833,20240828,19,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75834,20240128,20,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75835,20240916,29,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75836,20241230,26,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75837,20241025,16,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75838,20240616,17,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75839,20241225,30,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75840,20241205,30,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75841,20240830,25,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75842,20240521,18,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75843,20241202,16,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75844,20241030,24,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75845,20240916,28,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75846,20240327,20,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75847,20240413,30,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75848,20240716,22,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75849,20240807,19,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75850,20240331,23,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75851,20240221,19,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75852,20241105,29,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75853,20240729,17,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75854,20240212,22,6,3,3,1,1,Canceled,337,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75855,20240111,17,6,3,3,1,1,Canceled,337,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75856,20240913,25,6,3,3,1,1,Canceled,337,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75857,20241014,23,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75858,20240321,16,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75859,20240725,30,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75860,20240421,19,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75861,20241003,21,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75862,20240211,19,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75863,20241222,21,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75864,20240126,16,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75865,20240225,30,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75866,20240424,30,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75867,20240911,23,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75868,20241122,28,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75869,20240420,27,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75870,20240831,25,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75871,20241018,19,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75872,20240510,23,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75873,20241218,18,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75874,20240802,17,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75875,20240723,21,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75876,20240101,21,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75877,20240106,28,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75878,20241217,18,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75879,20240529,19,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75880,20240306,25,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75881,20241103,17,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75882,20240907,25,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75883,20241030,21,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75884,20241109,18,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75885,20240903,18,6,3,3,1,1,Canceled,351,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75886,20240603,26,6,3,3,1,1,Canceled,351,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75887,20240913,29,6,3,3,1,1,Canceled,351,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75888,20240421,21,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75889,20241005,17,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75890,20240801,24,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75891,20240220,26,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75892,20241212,27,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75893,20240217,24,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75894,20241207,22,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75895,20240805,17,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75896,20240906,19,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75897,20240314,30,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75898,20240102,22,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75899,20240525,30,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75900,20240902,17,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75901,20241021,22,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75902,20241222,24,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75903,20240822,17,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75904,20240223,21,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75905,20240702,22,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75906,20240106,19,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75907,20240330,27,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75908,20240413,30,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75909,20240422,17,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75910,20240928,29,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75911,20241106,20,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75912,20240913,24,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75913,20240527,16,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75914,20240414,26,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75915,20240101,26,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75916,20240608,18,6,3,3,1,1,Canceled,274,90+ days,4,2,2,0,0,62.0,248.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75917,20240208,23,6,3,3,1,1,Canceled,274,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75918,20240117,27,6,3,3,1,1,Canceled,274,90+ days,4,1,1,0,0,60.0,240.0,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,1,PRT
75919,20240806,24,3,3,1,1,1,No-Show,157,90+ days,4,2,2,0,0,76.5,306.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,9,PRT
75920,20240908,18,3,3,1,1,1,Canceled,180,90+ days,7,2,2,0,0,76.5,535.5,0,0,0,0,0,1,0,1,2,0,0,A,A,BB,9,PRT
75921,20240213,16,3,3,1,1,1,Canceled,166,90+ days,7,2,2,0,0,55.96,391.72,0,0,0,0,0,1,0,0,0,0,0,A,A,BB,7,PRT
75922,20240224,27,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75923,20241117,25,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75924,20241017,16,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75925,20241013,26,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75926,20240920,27,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75927,20240713,20,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75928,20240221,30,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75929,20240123,26,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75930,20240221,16,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75931,20241127,17,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75932,20240104,21,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75933,20240920,23,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75934,20240327,23,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75935,20241011,17,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75936,20240903,18,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75937,20240716,23,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75938,20240522,18,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75939,20240124,23,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75940,20240819,20,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75941,20240420,24,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75942,20241112,24,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75943,20240917,16,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75944,20241204,19,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75945,20240928,19,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75946,20241211,18,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75947,20240523,22,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75948,20240905,20,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75949,20240207,30,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
75950,20241019,21,4,3,3,3,1,Canceled,301,90+ days,2,2,2,0,0,101.5,203.0,0,0,0,0,0,1,0,0,0,0,0,A,A,HB,6,PRT
